phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6392391,https://storage.googleapis.com/yft827tfgigf1u8r872584738274.appspot.com/b%20cve%20wtr%20f8/h%20bdg%2086r%20fr#USER@DOMAIN.ch,http://www.phishtank.com/phish_detail.php?phish_id=6392391,2020-02-08T07:21:48+00:00,yes,2020-02-17T08:11:22+00:00,yes,Other
6392365,https://belhimer.com/.infome/,http://www.phishtank.com/phish_detail.php?phish_id=6392365,2020-02-08T05:43:29+00:00,yes,2020-02-28T07:52:35+00:00,yes,Other
6392287,http://secure.djksgnhh89042jgkln.liaeruyt.com/91394d0fbf2b331b4859ae219f2d6ea6,http://www.phishtank.com/phish_detail.php?phish_id=6392287,2020-02-08T03:01:13+00:00,yes,2020-02-10T10:48:00+00:00,yes,Other
6392268,http://update-your-account-information.marahiyohiyo.com/acccount/customer_center/Secure357/myaccount/success/,http://www.phishtank.com/phish_detail.php?phish_id=6392268,2020-02-08T02:12:37+00:00,yes,2020-02-10T10:47:30+00:00,yes,Other
6392089,https://www.kisa.link/url_redirector.php?url=FF56TH,http://www.phishtank.com/phish_detail.php?phish_id=6392089,2020-02-08T02:02:00+00:00,yes,2020-02-23T11:57:52+00:00,yes,Other
6391918,https://u.to/tKxpFw?FacebookSecurityAccount,http://www.phishtank.com/phish_detail.php?phish_id=6391918,2020-02-07T23:06:04+00:00,yes,2020-02-23T11:59:45+00:00,yes,Facebook
6391895,https://livestudentccc-my.sharepoint.com/personal/kmarkowski2_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=VO5yfhg9JiVeGR1GjPlcKQvPN0XTTTnxlrMarnp7DP4=&amp;docid=1_1f638372f584040acbeb14fb30968bf08&amp;wdFormId={70D64BA0-FFED-4E82-91F9-052B36338D2B}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6391895,2020-02-07T23:00:43+00:00,yes,2020-02-12T05:42:31+00:00,yes,Other
6391894,https://livestudentccc-my.sharepoint.com/personal/kmarkowski2_student_ccc_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=VO5yfhg9JiVeGR1GjPlcKQvPN0XTTTnxlrMarnp7DP4=&amp;docid=1_1f638372f584040acbeb14fb30968bf08&amp;wdFormId={70D64BA0-FFED-4E82-91F9-052B36338D2B},http://www.phishtank.com/phish_detail.php?phish_id=6391894,2020-02-07T23:00:38+00:00,yes,2020-02-12T05:42:24+00:00,yes,Other
6391845,http://www.lindgreens.dk/https/,http://www.phishtank.com/phish_detail.php?phish_id=6391845,2020-02-07T21:58:03+00:00,yes,2020-02-28T09:06:10+00:00,yes,Other
6391844,http://www.lindgreens.dk/https,http://www.phishtank.com/phish_detail.php?phish_id=6391844,2020-02-07T21:58:02+00:00,yes,2020-02-26T19:08:11+00:00,yes,Other
6391684,https://mutalldevs.co.ke/https,http://www.phishtank.com/phish_detail.php?phish_id=6391684,2020-02-07T19:39:33+00:00,yes,2020-02-23T12:00:42+00:00,yes,Other
6391575,https://formcrafts.com/a/45535,http://www.phishtank.com/phish_detail.php?phish_id=6391575,2020-02-07T18:28:36+00:00,yes,2020-02-23T12:02:38+00:00,yes,Other
6391560,https://docs.google.com/forms/d/e/1FAIpQLSe9VpsoDjFkAC-iyyL1gGzcL88SVlsVkGE9xqsQ3U-WQ6VVTQ/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6391560,2020-02-07T18:14:29+00:00,yes,2020-02-07T18:16:57+00:00,yes,Other
6391559,https://forms.gle/G3g3J5tNVJqCqWZr9,http://www.phishtank.com/phish_detail.php?phish_id=6391559,2020-02-07T18:14:28+00:00,yes,2020-02-07T18:16:57+00:00,yes,Other
6391548,https://docs.google.com/forms/d/e/1FAIpQLSdM6F6R3CwOWNX6dpaLv0hYd1NIAZTKxdzCoftTTHXZlTuFHg/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6391548,2020-02-07T18:11:18+00:00,yes,2020-02-07T18:14:51+00:00,yes,Other
6391547,https://forms.gle/VudCV1vwbiV82juf8,http://www.phishtank.com/phish_detail.php?phish_id=6391547,2020-02-07T18:11:17+00:00,yes,2020-02-07T18:14:47+00:00,yes,Other
6391542,https://docs.google.com/forms/d/e/1FAIpQLScF7Cms1dWomgIQJydkNZ5a4PaeSZYzVaUH6qzuKgH9mWpLaA/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6391542,2020-02-07T18:10:14+00:00,yes,2020-02-07T18:14:36+00:00,yes,Other
6391541,https://forms.gle/Kqe6bSxnjKy4v5bf8,http://www.phishtank.com/phish_detail.php?phish_id=6391541,2020-02-07T18:10:13+00:00,yes,2020-02-07T18:14:25+00:00,yes,Other
6391539,https://forms.gle/8aFvHXZ6x4kWr2PXA,http://www.phishtank.com/phish_detail.php?phish_id=6391539,2020-02-07T18:09:52+00:00,yes,2020-02-07T18:14:19+00:00,yes,Other
6391540,https://docs.google.com/forms/d/e/1FAIpQLSest8_RWxM6Ce6JgWC0cVwlL6RW70WuaxhHFHqzpcIF3QzXPg/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6391540,2020-02-07T18:09:52+00:00,yes,2020-02-07T18:14:13+00:00,yes,Other
6391535,https://docs.google.com/forms/d/e/1FAIpQLSdZEnbhCWzdrljdOpgWwupIXfypaL6GV57BQ9RTAZQUNEQs2A/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6391535,2020-02-07T18:09:42+00:00,yes,2020-02-07T18:14:10+00:00,yes,Other
6391536,https://forms.gle/EwZSR14C6ZktBzbdA,http://www.phishtank.com/phish_detail.php?phish_id=6391536,2020-02-07T18:09:42+00:00,yes,2020-02-07T18:14:07+00:00,yes,Other
6391537,https://docs.google.com/forms/d/e/1FAIpQLSdSGUz5acr7fg2H1Awh6fvhkpDBl2tVek4x8Umeg5r167kdMQ/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6391537,2020-02-07T18:09:42+00:00,yes,2020-02-07T18:14:03+00:00,yes,Other
6391534,https://forms.gle/cVMLQDGUrLnGVTVi9,http://www.phishtank.com/phish_detail.php?phish_id=6391534,2020-02-07T18:09:41+00:00,yes,2020-02-07T18:15:50+00:00,yes,Other
6391532,https://forms.gle/PESRJBYDWPP5PAv39,http://www.phishtank.com/phish_detail.php?phish_id=6391532,2020-02-07T18:09:32+00:00,yes,2020-02-07T18:15:50+00:00,yes,Other
6391533,https://docs.google.com/forms/d/e/1FAIpQLSc5HK_HP_5WvhNhQ_Oucd6g3UmkOH3uYAcfcIYLLYjZx168Dw/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6391533,2020-02-07T18:09:32+00:00,yes,2020-02-07T18:15:52+00:00,yes,Other
6391427,http://ghaziabadcricket.com/xcafaba/weqqywjwowolajququk/pjauwahnwsmawqfgaiqo/DHL/,http://www.phishtank.com/phish_detail.php?phish_id=6391427,2020-02-07T16:00:38+00:00,yes,2020-02-28T17:12:56+00:00,yes,Other
6391330,http://revolutionpropertiesllc.com/labanquepostale.fr/postale/960ca,http://www.phishtank.com/phish_detail.php?phish_id=6391330,2020-02-07T15:00:43+00:00,yes,2020-02-23T12:03:36+00:00,yes,Other
6391270,https://1drv.ms/xs/s!ApGGnMWrbbfIabQWNl0WVLk4XeQ?wdFormId=%7B8E5F5B18%2D12C7%2D47A7%2DBA30%2D3BB7718F1915%7D,http://www.phishtank.com/phish_detail.php?phish_id=6391270,2020-02-07T14:17:02+00:00,yes,2020-02-07T18:21:57+00:00,yes,Other
6391268,https://onedrive.live.com/redir?resid=C8B76DABC59C8691!105&authkey=!ALQWNl0WVLk4XeQ&ithint=file%2cxlsx&page=survey&wdFormId=%7b8E5F5B18-12C7-47A7-BA30-3BB7718F1915%7d,http://www.phishtank.com/phish_detail.php?phish_id=6391268,2020-02-07T14:16:34+00:00,yes,2020-02-07T18:21:54+00:00,yes,Other
6391256,http://ghaziabadcricket.com/xcafaba/weqqywjwowolajququk/pjauwahnwsmawqfgaiqo/DHL,http://www.phishtank.com/phish_detail.php?phish_id=6391256,2020-02-07T14:10:44+00:00,yes,2020-02-26T12:01:50+00:00,yes,Other
6391240,http://revolutionpropertiesllc.com/labanquepostale.fr/postale/960ca/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=6391240,2020-02-07T14:09:51+00:00,yes,2020-02-29T23:21:32+00:00,yes,Other
6391239,http://5gigbucks.com/Y2018/logon.php,http://www.phishtank.com/phish_detail.php?phish_id=6391239,2020-02-07T14:09:47+00:00,yes,2020-02-17T12:01:41+00:00,yes,Other
6391238,http://5gigbucks.com/Y2018/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6391238,2020-02-07T14:09:43+00:00,yes,2020-02-13T17:03:38+00:00,yes,Other
6391211,https://la-ix.com/.secure/app-billing/signin/D5B4M7C777,http://www.phishtank.com/phish_detail.php?phish_id=6391211,2020-02-07T14:08:40+00:00,yes,2020-02-17T12:01:41+00:00,yes,Other
6391207,http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/e6edcebab88867a2f99a346ebaaf8179/view/login.php?cmd=login_submit&amp;id=601e21bf238358f4f1816a4027ac0412601e21bf238358f4f1816a4027ac0412&amp;session=601e21bf238358f4f1816a4027ac0412601e21bf238358f4f1816a4027ac0412,http://www.phishtank.com/phish_detail.php?phish_id=6391207,2020-02-07T14:08:21+00:00,yes,2020-02-19T14:39:18+00:00,yes,Other
6391197,http://revolutionpropertiesllc.com/labanquepostale.fr/postale/c88ad,http://www.phishtank.com/phish_detail.php?phish_id=6391197,2020-02-07T14:07:45+00:00,yes,2020-02-26T22:46:23+00:00,yes,Other
6391198,http://revolutionpropertiesllc.com/labanquepostale.fr/postale/c88ad/,http://www.phishtank.com/phish_detail.php?phish_id=6391198,2020-02-07T14:07:45+00:00,yes,2020-02-17T12:02:44+00:00,yes,Other
6391126,https://storage.googleapis.com/reativarappempresa/Reativar.html,http://www.phishtank.com/phish_detail.php?phish_id=6391126,2020-02-07T14:03:26+00:00,yes,2020-02-07T14:16:05+00:00,yes,Other
6391094,https://credicardcartao.com/,http://www.phishtank.com/phish_detail.php?phish_id=6391094,2020-02-07T14:01:45+00:00,yes,2020-02-07T14:17:55+00:00,yes,Other
6391081,http://www.webcreativesnow.com/calendar/hakam%20new/serro.php,http://www.phishtank.com/phish_detail.php?phish_id=6391081,2020-02-07T14:00:58+00:00,yes,2020-02-17T12:04:51+00:00,yes,Other
6391038,http://site9556191.92.webydo.com/,http://www.phishtank.com/phish_detail.php?phish_id=6391038,2020-02-07T13:37:14+00:00,yes,2020-02-13T02:14:48+00:00,yes,Other
6390971,https://bellat.net/templates/g5_hydrogen/binary/,http://www.phishtank.com/phish_detail.php?phish_id=6390971,2020-02-07T12:49:50+00:00,yes,2020-02-27T16:58:00+00:00,yes,Other
6390962,http://mamaregy.com/webmail.php?email,http://www.phishtank.com/phish_detail.php?phish_id=6390962,2020-02-07T12:42:45+00:00,yes,2020-02-11T09:42:44+00:00,yes,Other
6390878,https://www.lagovistafence.com/https,http://www.phishtank.com/phish_detail.php?phish_id=6390878,2020-02-07T11:00:44+00:00,yes,2020-02-14T06:48:04+00:00,yes,Other
6390877,https://sulfaz.com/wp-content/upgrade/modulo/protecao/pessoa/fisica/webApp_AplicationHome.php?brazil=00,http://www.phishtank.com/phish_detail.php?phish_id=6390877,2020-02-07T11:00:39+00:00,yes,2020-02-14T06:47:57+00:00,yes,Other
6390844,https://geosat.co.id/wp-content/uploads/ms/?client_id=dGFtaXIuc2FiYW5AbWEtaW5kdXN0cmllcy5jb20=,http://www.phishtank.com/phish_detail.php?phish_id=6390844,2020-02-07T10:00:33+00:00,yes,2020-02-14T02:55:59+00:00,yes,Other
6390781,https://lincolnrestaurant-dc.com/netzero_com/6253c1f7064550c0bc6b874922a24b94/,http://www.phishtank.com/phish_detail.php?phish_id=6390781,2020-02-07T08:56:29+00:00,yes,2020-02-14T02:51:27+00:00,yes,Other
6390759,http://www.ionos.it.14c702c3pagamento.prolocosantenea.it/it/?facture=14c702c3&auth=ebc70f9c700272d70de0a896c639aeb7&facture=14c702c3&auth=ebc70f9c700272d70de0a896c639aeb7&ref=14c702c3&id=ebc70f9c700272d70de0a896c639aeb7,http://www.phishtank.com/phish_detail.php?phish_id=6390759,2020-02-07T08:23:25+00:00,yes,2020-02-14T02:51:07+00:00,yes,Other
6390702,https://aadaedu-my.sharepoint.com/:o:/g/personal/sherring_aada_edu1/EpxaaqphuZVNqoye4vgLdzkBZMUd1mIJ-EK8R72WltpdyQ?e=sZm5kY,http://www.phishtank.com/phish_detail.php?phish_id=6390702,2020-02-07T06:47:46+00:00,yes,2020-02-12T05:42:21+00:00,yes,Other
6390495,https://soporte.iphone.com.ios-system.us/?auth=recovery,http://www.phishtank.com/phish_detail.php?phish_id=6390495,2020-02-07T04:03:10+00:00,yes,2020-02-28T15:42:30+00:00,yes,Other
6390465,https://tinyurl.com/toqjl4j/?email=firstregistration6@dvla.gov.uk,http://www.phishtank.com/phish_detail.php?phish_id=6390465,2020-02-07T04:01:46+00:00,yes,2020-02-23T12:08:18+00:00,yes,Other
6390452,http://glamourphotopodcast.com/wp-content/media/2013/10/office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365of/office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365of/office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365of/office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365office365of/ChaseFull2020/chase/login/auth.php,http://www.phishtank.com/phish_detail.php?phish_id=6390452,2020-02-07T04:00:47+00:00,yes,2020-02-16T09:52:36+00:00,yes,Other
6390446,http://revolutionpropertiesllc.com/labanquepostale.fr/postale/,http://www.phishtank.com/phish_detail.php?phish_id=6390446,2020-02-07T04:00:32+00:00,yes,2020-02-07T13:55:18+00:00,yes,Other
6390370,http://synsurecropsciences.com/raiffeisen,http://www.phishtank.com/phish_detail.php?phish_id=6390370,2020-02-07T03:02:21+00:00,yes,2020-02-16T09:52:36+00:00,yes,Other
6390368,https://whenandwheretravel.com/wp-admin/network/societenrarel/allo/f5140,http://www.phishtank.com/phish_detail.php?phish_id=6390368,2020-02-07T03:02:13+00:00,yes,2020-02-27T16:18:17+00:00,yes,Other
6390365,https://whenandwheretravel.com/wp-admin/network/societenrarel/allo/18f52,http://www.phishtank.com/phish_detail.php?phish_id=6390365,2020-02-07T03:02:00+00:00,yes,2020-02-16T09:52:36+00:00,yes,Other
6390360,https://mariavandana.com/office/,http://www.phishtank.com/phish_detail.php?phish_id=6390360,2020-02-07T03:01:35+00:00,yes,2020-02-16T09:51:33+00:00,yes,Other
6390346,http://suporte-30horas.ddns.net:2020/valida/,http://www.phishtank.com/phish_detail.php?phish_id=6390346,2020-02-07T03:00:37+00:00,yes,2020-02-07T03:15:04+00:00,yes,Other
6390344,http://ecopackpackaging.com/com/bc573864331a9e42e4511de6f678aa83,http://www.phishtank.com/phish_detail.php?phish_id=6390344,2020-02-07T03:00:34+00:00,yes,2020-02-23T12:10:12+00:00,yes,Other
6390308,https://whenandwheretravel.com/wp-admin/network/societenrarel/allo/18f52/,http://www.phishtank.com/phish_detail.php?phish_id=6390308,2020-02-07T02:11:28+00:00,yes,2020-02-16T15:43:37+00:00,yes,Other
6390290,http://xn--ugbd1cbxo23egh.com/citrixsh/76e6ad6d89f2a2736bddbda7eb09673f/sf8743rg387efg9823983.html,http://www.phishtank.com/phish_detail.php?phish_id=6390290,2020-02-07T02:10:22+00:00,yes,2020-02-16T09:42:03+00:00,yes,Other
6390251,http://ahmadnawaz.org/ched/tnop.php,http://www.phishtank.com/phish_detail.php?phish_id=6390251,2020-02-07T02:07:44+00:00,yes,2020-02-20T10:37:26+00:00,yes,Other
6390249,http://maris.tsapi.otgs.work/queens/adobe,http://www.phishtank.com/phish_detail.php?phish_id=6390249,2020-02-07T02:07:39+00:00,yes,2020-02-14T04:23:05+00:00,yes,Other
6390250,http://maris.tsapi.otgs.work/queens/adobe/,http://www.phishtank.com/phish_detail.php?phish_id=6390250,2020-02-07T02:07:39+00:00,yes,2020-02-14T04:23:09+00:00,yes,Other
6390234,http://revolutionpropertiesllc.com/labanquepostale.fr/postale,http://www.phishtank.com/phish_detail.php?phish_id=6390234,2020-02-07T02:06:31+00:00,yes,2020-02-16T09:43:06+00:00,yes,Other
6390235,http://revolutionpropertiesllc.com/labanquepostale.fr/postale/960ca/,http://www.phishtank.com/phish_detail.php?phish_id=6390235,2020-02-07T02:06:31+00:00,yes,2020-02-07T12:10:53+00:00,yes,Other
6390233,http://jspe.com.au/welog/wet2018/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6390233,2020-02-07T02:06:26+00:00,yes,2020-02-10T20:14:30+00:00,yes,Other
6390232,https://sosnickelaide.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6390232,2020-02-07T02:06:23+00:00,yes,2020-02-17T08:03:48+00:00,yes,Other
6390196,https://lexipr.in/Boa/secquestion.php,http://www.phishtank.com/phish_detail.php?phish_id=6390196,2020-02-07T02:04:39+00:00,yes,2020-02-25T10:52:19+00:00,yes,Other
6390193,https://prat.ryourisetsuyaku.com/k9m?jk=ZIVwk3Fjb2KclYByj51naIF8YKCDomZlaKZgY34/tina_hall@toll.com.au,http://www.phishtank.com/phish_detail.php?phish_id=6390193,2020-02-07T02:04:24+00:00,yes,2020-02-29T17:21:16+00:00,yes,Other
6390188,http://a1supercruises.com/Docusign/SEUN/AD/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6390188,2020-02-07T02:04:04+00:00,yes,2020-02-16T09:44:09+00:00,yes,Other
6390160,https://yourwpmadesimple.com/ebaysignin.ebaysigninrechnungsigninrechnungsebaydes/,http://www.phishtank.com/phish_detail.php?phish_id=6390160,2020-02-07T02:02:27+00:00,yes,2020-02-16T09:45:12+00:00,yes,Other
6390029,https://cyber-punk2077.com/wp-admin/NetBanking/Login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6390029,2020-02-06T23:16:49+00:00,yes,2020-02-26T23:22:07+00:00,yes,Other
6389959,https://www.municipalidadelbosque.cl/web/EsferaPessoaJuridicaComVoceResgate/aOMQARxrbFx6EfHbajMS/,http://www.phishtank.com/phish_detail.php?phish_id=6389959,2020-02-06T22:15:08+00:00,yes,2020-02-16T09:50:29+00:00,yes,Other
6389957,https://www.municipalidadelbosque.cl/web/EsferaPessoaJuridicaComVoceResgate/VkRfmiGkwg4T6igMPhnz/,http://www.phishtank.com/phish_detail.php?phish_id=6389957,2020-02-06T22:10:08+00:00,yes,2020-02-16T09:50:29+00:00,yes,Other
6389883,http://synsurecropsciences.com/raiffeisen/,http://www.phishtank.com/phish_detail.php?phish_id=6389883,2020-02-06T21:13:59+00:00,yes,2020-02-07T17:24:40+00:00,yes,Other
6389823,https://u.to/4l5gFw,http://www.phishtank.com/phish_detail.php?phish_id=6389823,2020-02-06T20:10:40+00:00,yes,2020-02-23T12:14:01+00:00,yes,Facebook
6389804,http://mondodelvino.co.kr/wordpress/wp-content/uploads/grhmf/genchina/index.php?email=parksh0325@hanmail.net,http://www.phishtank.com/phish_detail.php?phish_id=6389804,2020-02-06T20:00:46+00:00,yes,2020-02-29T20:05:34+00:00,yes,Other
6389795,https://www.kisa.link/MN0X,http://www.phishtank.com/phish_detail.php?phish_id=6389795,2020-02-06T19:57:51+00:00,yes,2020-02-16T09:49:25+00:00,yes,Other
6389764,https://lowcy-nagrod.pl,http://www.phishtank.com/phish_detail.php?phish_id=6389764,2020-02-06T19:06:48+00:00,yes,2020-02-12T19:13:26+00:00,yes,Other
6389737,https://policaroautomotive-my.sharepoint.com/personal/bkhdair_policaro_ca/_layouts/15/WopiFrame.aspx?guestaccesstoken=tgkZssI7iHk2tHwGNztv2unr5YXMHgMMoVWHGGBUouU%3d&docid=1_1d6863190ab754193ae95737f3346d3d3&wdFormId=%7BC1D7BD7A-C5B4-4685-A42A-39DAE4431E9A%7D&action=formsubmit&cid=6e532ae5-aca3-4033-a0ec-5f512b3d733e,http://www.phishtank.com/phish_detail.php?phish_id=6389737,2020-02-06T18:56:30+00:00,yes,2020-02-07T18:29:14+00:00,yes,Other
6389736,https://policaroautomotive-my.sharepoint.com/:x:/r/personal/bkhdair_policaro_ca/_layouts/15/WopiFrame.aspx?guestaccesstoken=tgkZssI7iHk2tHwGNztv2unr5YXMHgMMoVWHGGBUouU%3d&docid=1_1d6863190ab754193ae95737f3346d3d3&wdFormId=%7BC1D7BD7A-C5B4-4685-A42A-39DAE4431E9A%7D&action=formsubmit&cid=6e532ae5-aca3-4033-a0ec-5f512b3d733e,http://www.phishtank.com/phish_detail.php?phish_id=6389736,2020-02-06T18:56:29+00:00,yes,2020-02-07T18:29:09+00:00,yes,Other
6389714,https://netorgft1393773-my.sharepoint.com/:o:/g/personal/alan_etkinpllc_com/EmV9TI9Prk1Ioco67l0Q4eYBQCU9jBj--dz3wlkSvzg3Lg?e=8ainmj,http://www.phishtank.com/phish_detail.php?phish_id=6389714,2020-02-06T18:31:33+00:00,yes,2020-02-07T03:00:56+00:00,yes,"Internal Revenue Service"
6389585,https://redscs.forumz.info/saldoes2/,http://www.phishtank.com/phish_detail.php?phish_id=6389585,2020-02-06T17:19:31+00:00,yes,2020-02-14T04:27:33+00:00,yes,Other
6389511,https://faktyonett.tk,http://www.phishtank.com/phish_detail.php?phish_id=6389511,2020-02-06T16:16:57+00:00,yes,2020-02-06T22:42:06+00:00,yes,Other
6389508,https://onedrive.live.com/redir?resid=E218F633C86C6761%2113916&amp;authkey=%21AGBD4LZw9HpFT2s&amp;page=View&amp;wd=target%28Quick%20Notes.one%7C21311a5c-8ef6-434c-b213-55a8fc12946a%2FTellermate%20Investment%20Proposal%20For%202020%7Cf0680ae1-6981-4e14-a455-1dd810890010%2F%29,http://www.phishtank.com/phish_detail.php?phish_id=6389508,2020-02-06T16:14:31+00:00,yes,2020-02-12T05:42:16+00:00,yes,Microsoft
6389478,https://a-onetraders.com/appmicro/pagee/,http://www.phishtank.com/phish_detail.php?phish_id=6389478,2020-02-06T16:00:42+00:00,yes,2020-02-15T12:10:50+00:00,yes,Other
6389475,https://faktyonett.ml,http://www.phishtank.com/phish_detail.php?phish_id=6389475,2020-02-06T15:54:16+00:00,yes,2020-02-06T20:26:56+00:00,yes,Other
6389442,https://3restrictions-three.com,http://www.phishtank.com/phish_detail.php?phish_id=6389442,2020-02-06T15:13:58+00:00,yes,2020-02-18T06:56:34+00:00,yes,Other
6389428,https://sosnickelaide.blogspot.be/2019/05,http://www.phishtank.com/phish_detail.php?phish_id=6389428,2020-02-06T15:02:37+00:00,yes,2020-02-17T08:03:45+00:00,yes,Other
6389429,https://sosnickelaide.blogspot.com/2019/05,http://www.phishtank.com/phish_detail.php?phish_id=6389429,2020-02-06T15:02:37+00:00,yes,2020-02-17T08:03:46+00:00,yes,Other
6389422,https://healthyenglishbulldogs.com/safe-arivel/mercator/js/pp/client,http://www.phishtank.com/phish_detail.php?phish_id=6389422,2020-02-06T15:02:12+00:00,yes,2020-02-18T06:56:21+00:00,yes,Other
6389400,https://smesitell.ru,http://www.phishtank.com/phish_detail.php?phish_id=6389400,2020-02-06T14:56:32+00:00,yes,2020-02-06T16:27:25+00:00,yes,Other
6389393,https://bit.ly/3bfY0gO,http://www.phishtank.com/phish_detail.php?phish_id=6389393,2020-02-06T14:52:45+00:00,yes,2020-02-15T12:09:43+00:00,yes,"eBay, Inc."
6389355,https://mail.acriticadoacre.com.br/fastmotion/web/WEBDE.htm,http://www.phishtank.com/phish_detail.php?phish_id=6389355,2020-02-06T14:30:35+00:00,yes,2020-02-09T23:13:13+00:00,yes,Other
6389336,https://accounttopp.club/accounttopp/?email=llamb@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=6389336,2020-02-06T14:12:04+00:00,yes,2020-02-15T12:05:18+00:00,yes,Other
6389291,https://a-onetraders.com/appmicro/pagee,http://www.phishtank.com/phish_detail.php?phish_id=6389291,2020-02-06T14:06:14+00:00,yes,2020-02-18T07:05:03+00:00,yes,Other
6389285,https://www.lagovistafence.com/https/,http://www.phishtank.com/phish_detail.php?phish_id=6389285,2020-02-06T14:05:57+00:00,yes,2020-02-07T07:46:14+00:00,yes,Other
6389271,http://youngstandardchartered.com/wp/secure.docusign.protected4225414152/H34WRFGHSW8F7H4W8HW7W4E5UHRHE5DWGE/146736885467116213122524516687/,http://www.phishtank.com/phish_detail.php?phish_id=6389271,2020-02-06T14:05:05+00:00,yes,2020-02-11T13:33:54+00:00,yes,Other
6389267,http://customtllc.com/Summary/summary/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6389267,2020-02-06T14:04:53+00:00,yes,2020-02-07T07:45:36+00:00,yes,Other
6389252,https://sosnickelaide.blogspot.be/2019/05/,http://www.phishtank.com/phish_detail.php?phish_id=6389252,2020-02-06T14:04:01+00:00,yes,2020-02-06T21:59:22+00:00,yes,Other
6389253,https://sosnickelaide.blogspot.com/2019/05/,http://www.phishtank.com/phish_detail.php?phish_id=6389253,2020-02-06T14:04:01+00:00,yes,2020-02-06T21:58:48+00:00,yes,Other
6389241,https://healthyenglishbulldogs.com/safe-arivel/mercator/js/pp/client/index4.php,http://www.phishtank.com/phish_detail.php?phish_id=6389241,2020-02-06T14:03:28+00:00,yes,2020-02-18T07:04:58+00:00,yes,Other
6389240,https://healthyenglishbulldogs.com/safe-arivel/mercator/js/pp/client/index3.php,http://www.phishtank.com/phish_detail.php?phish_id=6389240,2020-02-06T14:03:24+00:00,yes,2020-02-18T07:04:54+00:00,yes,Other
6389239,https://healthyenglishbulldogs.com/safe-arivel/mercator/js/pp/client/index2.php,http://www.phishtank.com/phish_detail.php?phish_id=6389239,2020-02-06T14:03:20+00:00,yes,2020-02-18T07:04:50+00:00,yes,Other
6389195,https://ebaysignin.ebaysigninrechnung.frroxxracewear.com/,http://www.phishtank.com/phish_detail.php?phish_id=6389195,2020-02-06T14:01:01+00:00,yes,2020-02-28T16:35:24+00:00,yes,Other
6389116,https://urlz.fr/bGAO,http://www.phishtank.com/phish_detail.php?phish_id=6389116,2020-02-06T13:01:35+00:00,yes,2020-02-06T13:16:01+00:00,yes,Other
6389115,http://urlz.fr/bGAO,http://www.phishtank.com/phish_detail.php?phish_id=6389115,2020-02-06T13:01:34+00:00,yes,2020-02-06T13:16:01+00:00,yes,Other
6389088,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAZ__gyeyAVUNjVRV1NONjVHS0c4QVkwMFA3QlhURk5ZSC4u,http://www.phishtank.com/phish_detail.php?phish_id=6389088,2020-02-06T12:35:01+00:00,yes,2020-02-07T18:31:03+00:00,yes,Other
6389052,https://689-1456.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=6389052,2020-02-06T12:10:29+00:00,yes,2020-02-10T19:58:25+00:00,yes,Other
6388999,http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&amp;account_update=7c56a2ed3002293cd8a1297623ce3a0a&amp;lim_session=b2e340720c9923d4df57b09e9d383ea35ef97761,http://www.phishtank.com/phish_detail.php?phish_id=6388999,2020-02-06T11:00:38+00:00,yes,2020-02-18T07:04:36+00:00,yes,Other
6388972,https://storage.googleapis.com/ufyguy7t68uyg8ywdu.appspot.com/b%20hcv%20wey%20868/b%20jytu%20yg%20i7#,http://www.phishtank.com/phish_detail.php?phish_id=6388972,2020-02-06T10:15:45+00:00,yes,2020-02-12T23:25:37+00:00,yes,Other
